IssueID,Title,Description,Title_Description,PullRequestID,FixedByID,RepoID
2527,KnownFrameworkReferences need to be specific to a target framework version,"Right now, we have `KnownFrameworkReference` items that look something like this in Microsoft.NETCoreSdk.BundledVersions.props:

```xml
    <KnownFrameworkReference Include=""Microsoft.DesktopUI""
                              RuntimeFrameworkName=""Microsoft.DesktopUI.App""
                              DefaultRuntimeFrameworkVersion=""3.0.0-alpha-26829-8""
                              LatestRuntimeFrameworkVersion=""3.0.0-alpha-26829-8""
                              TargetingPackName=""Microsoft.DesktopUI.App""
                              TargetingPackVersion=""3.0.0-alpha-26829-8""
                              />

    <KnownFrameworkReference Include=""Microsoft.AspNetCore""
                              RuntimeFrameworkName=""Microsoft.AspNetCore.App""
                              DefaultRuntimeFrameworkVersion=""3.0.0-alpha1-10062""
                              LatestRuntimeFrameworkVersion=""3.0.0-alpha1-10062""
                              TargetingPackName=""Microsoft.AspNetCore.App""
                              TargetingPackVersion=""3.0.0-alpha1-10062""
                              />
```

These are not specific to the version of .NET Core targeted.  So if you were targeting .NET Core 2.x, you could still add a `FrameworkReference` to Microsoft.DesktopUI, and we would try to add the package reference to the targeting pack.

The `KnownFrameworkReference` items should include a `TargetFrameworkVersion` on them to which they apply, and the `ResolveFrameworkReferences` task should filter them to only look at the ones that apply to the current target framework version.  (We might also want a nice error message if you have a FrameworkReference to something that's available in a different version of .NET Core).","KnownFrameworkReferences need to be specific to a target framework version  Right now, we have `KnownFrameworkReference` items that look something like this in Microsoft.NETCoreSdk.BundledVersions.props:

```xml
    <KnownFrameworkReference Include=""Mi",2738,dsplaisted,sdk
10061,dotnet new angular boilerplate doesn't connect API with client,"## Steps to reproduce

1. `dotnet new angular --name=MyApp`
2. `cd MyApp`
3. `dotnet build`
4. `dotnet run`
5. Open the url that the terminal displays in the browser, e.g., http://localhost:53000
6. Click the Fetch Data button in the top nav

## Expected  behavior
- Data should be displayed  
- The network tab should show a 200 OK for the endpoint /api/SampleData/WeatherForecasts

## Actual behavior
- Loading... is displayed indefinitely
- The network tab returns a 404 NOT FOUND for the endpoint /api/SampleData/WeatherForecasts

![image](https://user-images.githubusercontent.com/13296622/51394398-80b37680-1af7-11e9-9f40-61f00455b299.png)


## Environment data
`dotnet --info` output:

```
.NET Core SDK (reflecting any global.json):
 Version:   2.2.103
 Commit:    8edbc2570a

Runtime Environment:
 OS Name:     Windows
 OS Version:  10.0.17763
 OS Platform: Windows
 RID:         win10-x64
 Base Path:   C:\Program Files\dotnet\sdk\2.2.103\

Host (useful for support):
  Version: 2.2.1
  Commit:  878dd11e62

.NET Core SDKs installed:
  2.1.202 [C:\Program Files\dotnet\sdk]
  2.1.500 [C:\Program Files\dotnet\sdk]
  2.1.503 [C:\Program Files\dotnet\sdk]
  2.2.103 [C:\Program Files\dotnet\sdk]

.NET Core runtimes installed:
  Microsoft.AspNetCore.All 2.1.6 [C:\Program Files\dotnet\shared\Microsoft.AspNetCore.All]
  Microsoft.AspNetCore.All 2.1.7 [C:\Program Files\dotnet\shared\Microsoft.AspNetCore.All]
  Microsoft.AspNetCore.All 2.2.1 [C:\Program Files\dotnet\shared\Microsoft.AspNetCore.All]
  Microsoft.AspNetCore.App 2.1.6 [C:\Program Files\dotnet\shared\Microsoft.AspNetCore.App]
  Microsoft.AspNetCore.App 2.1.7 [C:\Program Files\dotnet\shared\Microsoft.AspNetCore.App]
  Microsoft.AspNetCore.App 2.2.1 [C:\Program Files\dotnet\shared\Microsoft.AspNetCore.App]
  Microsoft.NETCore.App 2.0.9 [C:\Program Files\dotnet\shared\Microsoft.NETCore.App]
  Microsoft.NETCore.App 2.1.6 [C:\Program Files\dotnet\shared\Microsoft.NETCore.App]
  Microsoft.NETCore.App 2.1.7 [C:\Program Files\dotnet\shared\Microsoft.NETCore.App]
  Microsoft.NETCore.App 2.2.1 [C:\Program Files\dotnet\shared\Microsoft.NETCore.App]
```





","dotnet new angular boilerplate doesn't connect API with client  ## Steps to reproduce

1. `dotnet new angular --name=MyApp`
2. `cd MyApp`
3. `dotnet build`
4. `dotnet run`
5. Open the url that the terminal displays in the browser, e.g., http://local",2646,peterhuene,sdk
933,Filtering CopyLocalLockFileAssemblies,"When you use CopyLocalLockFileAssemblies with a netcoreapp project, it copies shared framework assets too.

While you can use publish instead to copy without those assemblies, there are circumstances where its more practical and efficient to just have the single build step. In particular pack is driven by build output not publish output. Consider the case where I want to flatten dependencies in a nupkg (e.g. as currently required to package msbuild tasks).

One way to address this would be to just have a flag to apply the same filtering as publish to CopyLocalLockFileAssemblies.

Alternatively, I find myself wishing that I could just slap metadata on my package references to exclude their full closure from CopyLocal. ExcludeAssets=Runtime almost works, but if I have another sibling package that pulls in overlapping assets in its closure, they get re-included.

In the msbuild task scenario, I really want to say ""copy everything that is not in the closure of Microsoft.NETCore.App, Microsoft.Build.Framework, or Microsoft.Build.Utilities.Core""

I managed to get close enough to that with this workaround:

``` XML  
<PropertyGroup>
  <CopyLocalLockFileAssemblies>true</CopyLocalLockFileAssemblies>
</PropertyGroup>

<ItemGroup>
  <PackageReference Include=""Microsoft.Build.Framework"" Version=""15.1.548"" ExcludeAssets=""Runtime"" />
  <PackageReference Include=""Microsoft.Build.Utilities.Core"" Version=""15.1.548"" ExcludeAssets=""Runtime"" />
</ItemGroup>

<!-- Remove files from copy local that would not be published as they are provided by the platform package -->
<Target Name=""FilterCopyLocal"" DependsOnTargets=""RunResolvePublishAssemblies"" BeforeTargets=""ResolveLockFileCopyLocalProjectDeps"">
  <ItemGroup>
    <_CopyLocalButNotPublished Include=""@(AllCopyLocalItems)"" Exclude=""@(ResolvedAssembliesToPublish)"" />
    <AllCopyLocalItems Remove=""@(_CopyLocalButNotPublished)"" />
  </ItemGroup>
</Target>
```","Filtering CopyLocalLockFileAssemblies  When you use CopyLocalLockFileAssemblies with a netcoreapp project, it copies shared framework assets too.

While you can use publish instead to copy without those assemblies, there are circumstances where its more",2646,peterhuene,sdk
3132,Publish to Single-File,"This change implements support for publishing apps to a [single file](https://github.com/dotnet/designs/blob/master/accepted/single-file/design.md).

* ``dotnet publish /p:PublishSingleFile=true`` causes the contents of the ""original"" publish directory to a single file in the actual publish directory
* Files marked with the meta-data ``<ExcludeFromSingleFile>false<ExcludeFromSingleFile>`` are left in the publish directory unbundled. This includes PDB files by default
* PDB files can be bundled into the single file by setting ``/p:IncludeSymbolsInSingleFile=true``

Publishing to a single file requires publishing wrt a RID using an apphost, because the generated file is the platform-specific AppHost executable with embedded dependencies.","Publish to Single-File  This change implements support for publishing apps to a [single file](https://github.com/dotnet/designs/blob/master/accepted/single-file/design.md).

* ``dotnet publish /p:PublishSingleFile=true`` causes the contents of the ""orig",2382,dsplaisted,sdk
2090,Updating GenerateDepsFile so that direct references of referenced projects appear in the deps.json,"FYI. @dotnet/dotnet-cli, @eerhardt 

Only tested locally so far, will be adding tests shortly. Putting this up for early feedback (in case I did something obviously wrong).

This resolves https://github.com/dotnet/sdk/issues/2041 and https://github.com/dotnet/sdk/issues/1609","Updating GenerateDepsFile so that direct references of referenced projects appear in the deps.json  FYI. @dotnet/dotnet-cli, @eerhardt 

Only tested locally so far, will be adding tests shortly. Putting this up for early feedback (in case I did somethin",2382,dsplaisted,sdk
1574,Revert self-contained implicit versions to 1.0.5/1.1.2/2.0.0,"NOTE: This just bumps the versions back down with reverting the whole commit because

1. We need a fix in that commit to actually use 2.0.0 instead of the bundled version for framework-dependent apps
2. There's test cleanup that allows these versions to be changed and test to pass that we should keep.","Revert self-contained implicit versions to 1.0.5/1.1.2/2.0.0  NOTE: This just bumps the versions back down with reverting the whole commit because

1. We need a fix in that commit to actually use 2.0.0 instead of the bundled version for framework-depend",2085,dsplaisted,sdk
1570,Explicit restore for self-contained app behaves differently than implicit restore,"## Steps to reproduce
1. mkdir ExplicitRestore
1. cd ExplicitRestore
1. dotnet new console --no-restore
1. dotnet restore -r debian.8-x64
Inspect the obj/project.assets.json to see what version of Microsoft.NETCore.App is used - Microsoft.NETCore.App/2.0.0

1. mkdir ImplicitRestore
1. cd ImplicitRestore
1. dotnet new console --no-restore
1. dotnet build -r debian.8-x64
The build step fails - notice the version of Microsoft.NETCore.App being used - 
'''
/ImplicitRestore/ImplicitRestore.csproj : error NU1102: Unable to find package Microsoft.NETCore.App with version (>= 2.0.1)
/ImplicitRestore/ImplicitRestore.csproj : error NU1102:   - Found 14 version(s) in nuget.org [ Nearest version: 2.0.0 ]
'''

## Expected  behavior
I was expecting the two scenarios to behave the same.  Specifically I would expect them to be using the same version of Microsoft.NETCore.App - 2.0.1

## Actual behavior
Explicit restore uses Microsoft.NETCore.App 2.0.0 while the implicit restore uses 2.0.1.

## Environment data
`dotnet --info` output:

```
.NET Command Line Tools (2.0.1-servicing-006955)

Product Information:
 Version:            2.0.1-servicing-006955
 Commit SHA-1 hash:  6734510020

Runtime Environment:
 OS Name:     debian
 OS Version:  8
 OS Platform: Linux
 RID:         debian.8-x64
 Base Path:   /usr/share/dotnet/sdk/2.0.1-servicing-006955/

Microsoft .NET Core Shared Framework Host

  Version  : 2.0.1
  Build    : 5eb2f9bd659ad2161a8e035ac4bccd8f892caa0a
```","Explicit restore for self-contained app behaves differently than implicit restore  ## Steps to reproduce
1. mkdir ExplicitRestore
1. cd ExplicitRestore
1. dotnet new console --no-restore
1. dotnet restore -r debian.8-x64
Inspect the obj/project.asset",2085,dsplaisted,sdk
1486,Build locates restore files in BaseIntermediateOutputPath instead of RestoreOutputPath,"Relevant source: https://github.com/dotnet/sdk/blob/98ea6b2a1701ee9e2e3dd8122c77d5a2adcc5bb7/src/Tasks/Microsoft.NET.Build.Tasks/build/Microsoft.PackageDependencyResolution.targets#L28

If a user uses the `RestoreOutputPath` property to change the output path, `dotnet restore` will put the `project.assets.json` in that path. `dotnet build` will fail to find the assets file if `RestoreOutputPath` is does not resolve to the same location as `BaseIntermediateOutputPath`.",Build locates restore files in BaseIntermediateOutputPath instead of RestoreOutputPath  Relevant source: https://github.com/dotnet/sdk/blob/98ea6b2a1701ee9e2e3dd8122c77d5a2adcc5bb7/src/Tasks/Microsoft.NET.Build.Tasks/build/Microsoft.PackageDependencyResol,2010,dsplaisted,sdk
1438,"Sdk should use $(ProjectAssetsFile) always, never reset it, and never assume it is named project.assets.json","Currently the `project.assets.json` for a project is defaulted to be `$(BaseIntermediateOutputPath)\project.assets.json` (where `$(BaseIntermediateOutputPath)` defaults to `obj`).

This makes it such that two projects can no longer exist in the same folder by default (and will also cause conflicts if the user unwittingly updates `$(BaseIntermediateOutputPath)` to be shared across all projects in the solution, as can be done with `$(BaseOutputPath)`, rather than ensuring that it remains unique per-project).

I propose that the `project.assets.json` file be updated to include either `MSBuildProjectName` or `AssemblyName` (in other places in the SDK, `AssemblyName` seems to be the preferred prefix) by default or for a switch to be added to easily enable this functionality.
","Sdk should use $(ProjectAssetsFile) always, never reset it, and never assume it is named project.assets.json  Currently the `project.assets.json` for a project is defaulted to be `$(BaseIntermediateOutputPath)\project.assets.json` (where `$(BaseIntermedia",2010,dsplaisted,sdk
1057,Provide a way to override the output location of the assets.json file,"It seems that right now, the assets.json file is always output into [`$(BaseIntermediateOutputPath)`](https://github.com/dotnet/sdk/blob/b76e22d01bd8ce8ce0b0997a6800e804986bf29c/src/Tasks/Microsoft.NET.Build.Tasks/build/Microsoft.PackageDependencyResolution.targets#L28). NuGet respects a different property, [`$(RestoreOutputPath)`](https://github.com/NuGet/NuGet.Client/blob/68245312b050c5b992120448353eba3e20cdc414/src/NuGet.Core/NuGet.Build.Tasks/NuGet.targets#L422-L429 ).

I would just like a single, well-supported way to override the location.

@eerhardt","Provide a way to override the output location of the assets.json file  It seems that right now, the assets.json file is always output into [`$(BaseIntermediateOutputPath)`](https://github.com/dotnet/sdk/blob/b76e22d01bd8ce8ce0b0997a6800e804986bf29c/src/Ta",2010,dsplaisted,sdk
1077,"Update VS install on CI machines to a version with the bundled .NET Core / .NET Standard .props, and re-enable tests","In #1052, I'm removing the `RuntimeFrameworkVersion` from test projects that target .NET Core 2.0.  This doesn't work with the version of VS installed on the CI machines yet, so I'm disabling the following tests on full framework:

- Microsoft.NET.Build.Tests.GivenThatWeWantToReferenceAnAssembly.ItRunsAppsDirectlyReferencingAssemblies
- Microsoft.NET.Build.Tests.GivenThatWeWantToVerifyProjectReferenceCompat.Project_reference_compat (when targeting .NET Core 2.0)
- Microsoft.NET.Build.Tests.GivenThatWeWantToVerifyNuGetReferenceCompat.Nuget_reference_compat (when targeting .NET Core 2.0 or .NET Standard 2.0)
- Microsoft.NET.Publish.Tests.GivenThatWeWantToPublishAHelloWorldProject.Conflicts_are_resolved_when_publishing_a_portable_app
- Microsoft.NET.Publish.Tests.GivenThatWeWantToPublishAHelloWorldProject.Conflicts_are_resolved_when_publishing_a_self_contained_app
- Microsoft.NET.Publish.Tests.GivenThatWeWantToPublishAHelloWorldProject.Publish_standalone_post_netcoreapp2_app_and_it_should_run
- Microsoft.NET.Publish.Tests.GivenThatWeWantToPublishAHelloWorldProject.Conflicts_are_resolved_when_publishing_a_portable_app

We need to update the CI machines to a newer version of VS and then re-enable these tests.

See also #1041, we will probably fix both of these together.","Update VS install on CI machines to a version with the bundled .NET Core / .NET Standard .props, and re-enable tests  In #1052, I'm removing the `RuntimeFrameworkVersion` from test projects that target .NET Core 2.0.  This doesn't work with the version of",2008,galvesribeiro,orleans
1077,"Update VS install on CI machines to a version with the bundled .NET Core / .NET Standard .props, and re-enable tests","In #1052, I'm removing the `RuntimeFrameworkVersion` from test projects that target .NET Core 2.0.  This doesn't work with the version of VS installed on the CI machines yet, so I'm disabling the following tests on full framework:

- Microsoft.NET.Build.Tests.GivenThatWeWantToReferenceAnAssembly.ItRunsAppsDirectlyReferencingAssemblies
- Microsoft.NET.Build.Tests.GivenThatWeWantToVerifyProjectReferenceCompat.Project_reference_compat (when targeting .NET Core 2.0)
- Microsoft.NET.Build.Tests.GivenThatWeWantToVerifyNuGetReferenceCompat.Nuget_reference_compat (when targeting .NET Core 2.0 or .NET Standard 2.0)
- Microsoft.NET.Publish.Tests.GivenThatWeWantToPublishAHelloWorldProject.Conflicts_are_resolved_when_publishing_a_portable_app
- Microsoft.NET.Publish.Tests.GivenThatWeWantToPublishAHelloWorldProject.Conflicts_are_resolved_when_publishing_a_self_contained_app
- Microsoft.NET.Publish.Tests.GivenThatWeWantToPublishAHelloWorldProject.Publish_standalone_post_netcoreapp2_app_and_it_should_run
- Microsoft.NET.Publish.Tests.GivenThatWeWantToPublishAHelloWorldProject.Conflicts_are_resolved_when_publishing_a_portable_app

We need to update the CI machines to a newer version of VS and then re-enable these tests.

See also #1041, we will probably fix both of these together.","Update VS install on CI machines to a version with the bundled .NET Core / .NET Standard .props, and re-enable tests  In #1052, I'm removing the `RuntimeFrameworkVersion` from test projects that target .NET Core 2.0.  This doesn't work with the version of",2008,dsplaisted,sdk
1293,Tool deps file generation tests fail when run on full Framework MSBuild,"The tests in `GivenThatWeWantToGenerateADepsFileForATool` are failing when running on full Framework MSBuild with the following error:

> C:\git\dotnet-sdk\bin\Debug\Sdks\Microsoft.NET.Sdk\build\GenerateDeps\GenerateDeps.proj(29,5): error MSB4184: The expression ""[System.IO.Path]::GetDirectoryName(""C:\git\dotnet-sdk\packages\.tools\testtool\1.0.0\netcoreapp2.0\project.assets.json"")"" cannot be evaluated. Illegal characters in path.

The scenarios these tests cover aren't applicable to full framework MSBuild, but it is unexpected that they would fail in this way.  We should investigate what is going on.","Tool deps file generation tests fail when run on full Framework MSBuild  The tests in `GivenThatWeWantToGenerateADepsFileForATool` are failing when running on full Framework MSBuild with the following error:

> C:\git\dotnet-sdk\bin\Debug\Sdks\Microsoft",2008,galvesribeiro,orleans
1293,Tool deps file generation tests fail when run on full Framework MSBuild,"The tests in `GivenThatWeWantToGenerateADepsFileForATool` are failing when running on full Framework MSBuild with the following error:

> C:\git\dotnet-sdk\bin\Debug\Sdks\Microsoft.NET.Sdk\build\GenerateDeps\GenerateDeps.proj(29,5): error MSB4184: The expression ""[System.IO.Path]::GetDirectoryName(""C:\git\dotnet-sdk\packages\.tools\testtool\1.0.0\netcoreapp2.0\project.assets.json"")"" cannot be evaluated. Illegal characters in path.

The scenarios these tests cover aren't applicable to full framework MSBuild, but it is unexpected that they would fail in this way.  We should investigate what is going on.","Tool deps file generation tests fail when run on full Framework MSBuild  The tests in `GivenThatWeWantToGenerateADepsFileForATool` are failing when running on full Framework MSBuild with the following error:

> C:\git\dotnet-sdk\bin\Debug\Sdks\Microsoft",2008,dsplaisted,sdk
1632,The SDK should not succeed in building netstandard2.1,See PR https://github.com/dotnet/sdk/pull/1603,The SDK should not succeed in building netstandard2.1  See PR https://github.com/dotnet/sdk/pull/1603,1989,dsplaisted,sdk
1608,NETStandard.Library 2.0.2 should be picked up in SDK servicing,/cc @livarcocc @dsplaisted,NETStandard.Library 2.0.2 should be picked up in SDK servicing  /cc @livarcocc @dsplaisted,1989,dsplaisted,sdk
479,ResolvePackageDependencies produces incorrect Resolved paths for project references,"ResolvePackageDependencies resolves paths for project references were computed based on the project root, which was originally [based on the location of the project lock file](https://github.com/dotnet/sdk/blob/39b7aba65043f9cb3cb7fce1b7466b5985d3b960/src/Tasks/Microsoft.NET.Build.Tasks/ResolvePackageDependencies.cs#L429). This needs to be updated or removed since the assets file has moved, and the assets file may contain more appropriate root folder information.

The resolved path for project references is not actually used anywhere currently, so this bug does not cause any problems, but should be fixed anyway.","ResolvePackageDependencies produces incorrect Resolved paths for project references  ResolvePackageDependencies resolves paths for project references were computed based on the project root, which was originally [based on the location of the project lock",1442,BrunoJuchli,sdk
1435,ResolvePackageDependencies produces invalid ResolvedPath for `<ProjectReference .../>`,"Running on latest previews (VS2017.3 Preview 4, .net sdk 2.0.0-preview2-006497) my build fails because the `ResolvePackageDependencies` Task produces invalid results / output. I'm building from within VS.

In short, a path included in `@(PackageDefinitions->'%(ResolvedPath)'` is wrong. Here is the actual vs the expected path:

> C:\Development\StaticProxy.Fody.VS2017\IntegrationTests\StaticProxy.Fody\StaticProxy.Fody.csproj
C:\Development\StaticProxy.Fody.VS2017\StaticProxy.Fody\StaticProxy.Fody.csproj

The actual path does not exist, that's why a consumer of this path fails.

The complete output for that particular PackageDefinition (which results from a `<ProjectReference Include=""..\StaticProxy.Fody\StaticProxy.Fody.csproj"" />`) is:

> 2>                StaticProxy.Fody/1.0.0
> 2>                        Name=StaticProxy.Fody
> 2>                        Path=../StaticProxy.Fody/StaticProxy.Fody.csproj
> 2>                        ResolvedPath=C:\Development\StaticProxy.Fody.VS2017\IntegrationTests\StaticProxy.Fody\StaticProxy.Fody.csproj
> 2>                        Type=project
> 2>                        Version=1.0.0

Excerpts from the *.csproj of the project (targeting net462) follows, but I would like to mention that some of the projects in the solution actualy do target netstandard - don't know if that makes a difference?

	<?xml version=""1.0"" encoding=""utf-8""?>
	<Project Sdk=""Microsoft.NET.Sdk"">
	  <PropertyGroup>
		<TargetFrameworks>net462</TargetFrameworks>
	  </PropertyGroup>
	  <ItemGroup>
		<Reference Include=""System"" />
		...
		<PackageReference Include=""Castle.Core"" Version=""4.1.1"" />
		...
      </ItemGroup>
	  ...
	  <ItemGroup>
		<ProjectReference Include=""..\StaticProxy.Fody\StaticProxy.Fody.csproj"" />
	  </ItemGroup>
	</Project>


Link to project: https://github.com/BrunoJuchli/StaticProxy.Fody/tree/7d8b924d90759cb3248803514ba631463358494a/

Diagnostic MSBuild Log: https://gist.github.com/BrunoJuchli/c5c8b5e74571cbaa99e8e8e5997acaf3/raw/9bc0f0bd94cd77ccf0cbfb58bf66982dfca961bb/MsBuildLog.txt","ResolvePackageDependencies produces invalid ResolvedPath for `<ProjectReference .../>`  Running on latest previews (VS2017.3 Preview 4, .net sdk 2.0.0-preview2-006497) my build fails because the `ResolvePackageDependencies` Task produces invalid results /",1442,BrunoJuchli,sdk
1415,dotnet sdk 2.0 degrades shared projects experience in VS,"**Before upgrading from 1.0.1 to 2.0**
Clone https://github.com/dotnet/symreader-converter
Sync to commit 98c41bf14a75994269df842b314c8a32d8e4aa3b.

Run ```restore.cmd``` and open SymReaderConverter.sln in VS.
![image](https://user-images.githubusercontent.com/41759/28233427-a7a3a684-68ab-11e7-9e2b-78cd517a7230.png)

**After upgrade**
Sync to PR https://github.com/dotnet/symreader-converter/pull/67.
Run ```git clean -xfd```, ```restore.cmd```, and open SymReaderConverter.sln in VS.

![image](https://user-images.githubusercontent.com/41759/28233531-568c6c80-68ac-11e7-87e2-ec39d68035c1.png)

Notice all the linked files that shouldn't be displayed in the project.","dotnet sdk 2.0 degrades shared projects experience in VS  **Before upgrading from 1.0.1 to 2.0**
Clone https://github.com/dotnet/symreader-converter
Sync to commit 98c41bf14a75994269df842b314c8a32d8e4aa3b.

Run ```restore.cmd``` and open SymReaderConv",1432,dsplaisted,sdk
7092,"Unable to start process ""dotnet-projectmodel-server"" while starting VS2015","## Steps to reproduce
Install dotnet cli sdk 1.0.0-preview3-004050
Open an xproj based solution (I opened the [nuget.core](https://github.com/NuGet/NuGet.Client) solution, Not sure if this is an issue with all xproj solutions.)

## Expected  behavior
Solution should load without error

## Actual behavior

Get an error - 

![2016-11-04](https://cloud.githubusercontent.com/assets/10507120/20018227/26ccc3ee-a284-11e6-82ab-113cfeb523b8.png)



## Environment data
`dotnet --info` output:

```
E:\nuget\NuGet.Client [dev ≡]> dotnet --info
.NET Command Line Tools (1.0.0-preview2-003121)

Product Information:
 Version:            1.0.0-preview2-003121
 Commit SHA-1 hash:  1e9d529bc5

Runtime Environment:
 OS Name:     Windows
 OS Version:  10.0.14393
 OS Platform: Windows
 RID:         win10-x86

```

## Extra

Not sure if dev14 is suppose to play nice with preview3. Raising a bug for visibility.

","Unable to start process ""dotnet-projectmodel-server"" while starting VS2015  ## Steps to reproduce
Install dotnet cli sdk 1.0.0-preview3-004050
Open an xproj based solution (I opened the [nuget.core](https://github.com/NuGet/NuGet.Client) solution, Not s",1432,dsplaisted,sdk
1246,Automatically set Link metadata on items outside the project folder,"Fixes #1115 

- Automatically add `Link` metadata for `Compile`, `AdditionalFiles`, `None`, `Content`, and `EmbeddedResource` items where:
  - `Link` metadata is not already set, and
  - The item’s `FullPath` is outside of the project directory
- If setting the `Link` metadata automatically, the value will be set to `%(LinkBase)\%(RecursiveDir)%(Filename)%(Extension)`.  If `LinkBase` or `RecursiveDir` are not defined, then those pieces will be left out of the value.  So `<Compile Include=""..\Shared\**\*.cs"" LinkBase=""Shared"" />` would show the items under the ""Shared"" folder in solution explorer, instead of the root, and would preserve any heirarchy under the shared folder.
- Allow opting out of automatically adding `Link` metadata by setting the `SetLinkMetadataAutomatically` property to false","Automatically set Link metadata on items outside the project folder  Fixes #1115 

- Automatically add `Link` metadata for `Compile`, `AdditionalFiles`, `None`, `Content`, and `EmbeddedResource` items where:
  - `Link` metadata is not already set, and",1432,dsplaisted,sdk
1403,IDE shows missing netstandard.dll while build succeeds,"I’m using the latest (public) version of VS with the latest .NET Core tooling. I’m consuming a .NET Standard 2.0 library from a .NET Framework 4.6.1 project. The project builds and runs just fine, but shows errors in the IDE:

![Errors in IDEs](https://user-images.githubusercontent.com/5169960/28092473-584c1fb8-6648-11e7-928e-5c3b78fa764f.jpg)

## Repro steps

1. Create a .NET Standard 2.0 class library
2. Change the code of `Class1` as follows:
    ```C#
    using System;

    public class Class1
    {
        public (string key, int value) GetData()
        {
            return (""Meaning of Life"", 42);
        }
    }
    ```
3. Create a .NET Framework 4.6.1 console app
4. Add a reference to the class library you created earlier
4. Change the code of `Program` as follows:
    ```C#
    using System;

    class Program
    {
        static void Main(string[] args)
        {
            var c = new Class1();
            var data = c.GetData();
            Console.WriteLine(data);
        }
    }
    ```

## Expected Behavior

No squiggles and no items in the error list.

## Actual Behavior

The error list shows the following errors:

* CS0012: The type `ValueTuple<,>` is defined in an assembly that is not referenced. You must add a reference to assembly `netstandard, Version=2.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51`.
* CS1503: Argument 1: cannot convert from `(string key, int value)` to `bool`

However, the project compiles & runs fine.

## Findings

From @davkean

> It’s very likely the compiler isn’t being given the netstandard.dll via the design-time build. No idea how this gets added to a .NET Framework 4.6.1 project – but whomever adds that dll should investigate. They can get the results of a design-time build: https://github.com/dotnet/project-system/blob/master/docs/design-time-builds.md#getting-visual-studio-to-output-the-results-of-a-design-time-build.

From @nguerrera 

> Please file a bug on dotnet/sdk as that’s where the component that adds the netstandard ref to netframework projects [now lives](https://github.com/dotnet/sdk/blob/release/2.0.0/src/Tasks/Microsoft.NET.Build.Extensions.Tasks/msbuildExtensions/Microsoft/Microsoft.NET.Build.Extensions/Microsoft.NET.Build.Extensions.NETFramework.targets#L23-L25).
 ","IDE shows missing netstandard.dll while build succeeds  I’m using the latest (public) version of VS with the latest .NET Core tooling. I’m consuming a .NET Standard 2.0 library from a .NET Framework 4.6.1 project. The project builds and runs just fine, bu",1407,dsplaisted,sdk
1393,ResolveReferences inconsistencies,"I have a net461 console project using non-SDK tooling that references a netstandard1.4 library project that uses SDK tooling.

If I build the solution, then call `ResolveReferences` on the console project, the `ImplicitlyExpandDesignTimeFacades` target detects that the referenced netstandard project references System.Runtime, and injects all the net461 facades.

However, if I clean the solution, then call `ResolveReferences` again, `ImplicitlyExpandDesignTimeFacades` does _not_ detect the System.Runtime reference, as the referenced project has not yet been built and there is no assembly to inspect.

However, if I do the same thing with a PCL instead of netstandard, `ResolveReferences` works correctly regardless of whether the project has been built or not.

This is because [the logic for injecting the facades](https://github.com/Microsoft/msbuild/blob/6851538897f5d7b08024a6d8435bc44be5869e53/src/Tasks/Microsoft.NETFramework.CurrentVersion.targets#L95) checks whether any of the project references have a `TargetPlatformIdentifier` value of `Portable`. This is true for PCL projects, not NOT for netstandard. For netstandard projects, the value is `Windows`, which is clearly incorrect.","ResolveReferences inconsistencies  I have a net461 console project using non-SDK tooling that references a netstandard1.4 library project that uses SDK tooling.

If I build the solution, then call `ResolveReferences` on the console project, the `Implici",1407,dsplaisted,sdk
