IssueID,Title,Description,Title_Description,PullRequestID,FixedByID,RepoID
3186,Possible memory leak (dependency injection)?,"## Description of bug
I'm sorry if this is not the right place to post this. But I suspect that Dependency Injection implemented in DNN 9.4 is causing memory leaks and if so it might be important for others too.

After upgrading from DNN 8.0.4 to 9.4.1 the memory consumption of my website (the w3wp process) is increasing indefinitely until all server resources is consumed. The site is **not** slowing down or affected in any way though, i.e. no errors in the admin logs.

The site is not using any 3rd part modules. But only ""thin"" frontend modules pulling data from custom build web api services (a project with controllers that inherits from DnnApiController).

No source code was changed when upgrading other than changing target .NET Framework version of the project to 4.7.2. No compiler errors and no errors in the DNN log.

I've been ""debugging"" in production by deactivating the use of different parts of the service, but without luck. 

When analyzing a memory dump of the IIS w3wp process (using dotMemory from Jetbrains and DebugDiag from MS) I see the the garbage collector heap usage (generation 2) is quite large with about 2/3 of the total memory usage. Also there are a lot of ""objects ready for finalization"". (see [https://ibb.co/Yt1GVkG](https://ibb.co/Yt1GVkG) )

And at the top of memory usage list is _Microsoft.Extensions.DependencyInjection.ServiceProvider_ (see [https://ibb.co/vjK5rsc](https://ibb.co/vjK5rsc) ).

I've run out of ideas. If this is caused by Dependency Injection, then others might experience the same. Perhaps without knowing it yet. I have a lot of traffic on the site (20-25k user session per day) and the memory consumption hits 2 GB in about 6 hours at which point the app pool recycles.

Is it possible for this to be related to DI, perhaps in combination with using DnnApiController (my code was not changed during upgrade)? Could DI prevent the garbage collector from eliminating dead objects?

If needed I can add source code examples (even though no exceptions are thrown) or more info from the memory profiler.

Thanks a lot.


## Steps to reproduce
I have not been able to reproduce this locally. Perhaps a different stress testing tool is needed. Or maybe it's related to the production server environment (Windows Server 2008 R2 + IIS 7.5)

## Current result
Ever increasing memory consumption.

## Expected result
Memory usage should be stable. It was stable at 600 MB in DNN8 using the same code.

## Screenshots
This is screenshots of some of the memory profiler reports:
[https://ibb.co/Yt1GVkG](https://ibb.co/Yt1GVkG)
[https://ibb.co/vjK5rsc](https://ibb.co/vjK5rsc) 

## Error log
No errors in error log.

## Affected version
* [?] 10.0.0 alpha build
* [x] 9.4.1
* [?] 9.4.0 
","Possible memory leak (dependency injection)?  ## Description of bug
I'm sorry if this is not the right place to post this. But I suspect that Dependency Injection implemented in DNN 9.4 is causing memory leaks and if so it might be important for others t",3192,ahoefling,Dnn.Platform
123,"Fix DNN-5576: ""SecureFolder: Cannot sync folder if files ""Filename.Extenstion"" and ""Filename.Extenstion.resources"" exist""","See https://dnntracker.atlassian.net/browse/DNN-5576 for more details.","Fix DNN-5576: ""SecureFolder: Cannot sync folder if files ""Filename.Extenstion"" and ""Filename.Extenstion.resources"" exist""  See https://dnntracker.atlassian.net/browse/DNN-5576 for more details.",3152,ahoefling,Dnn.Platform
2687,OAuth2 Custom Providers: Thread Aborts With No Reason,"<!-- 
  Please read contribution guideline first: https://github.com/dnnsoftware/Dnn.Platform/blob/development/CONTRIBUTING.md 
  Any potential security issues should be sent to security@dnnsoftware.com, rather than posted on GitHub
-->

## Description of bug
When building an OAuth2 Authorization Provider, during the login phase `OAuthClient.Authorize()` an exception is captured and is ignored that states the thread is aborted.

```
{""Thread was being aborted.""}
    Data: {System.Collections.ListDictionaryInternal}
    ExceptionState: Unable to evaluate expression because the code is optimized or a native frame is on top of the call stack.
    HResult: -2146233040
    HelpLink: null
    InnerException: null
    Message: ""Thread was being aborted.""
    Source: ""mscorlib""
    StackTrace: ""   at System.Threading.Thread.AbortInternal()\r\n   at System.Threading.Thread.Abort(Object stateInfo)\r\n   at DotNetNuke.Services.Authentication.OAuth.OAuthClientBase.AuthorizeV2() ... <omitted stack> ...""
    TargetSite: {Void AbortInternal()}
```

## Steps to reproduce
List the steps to reproduce the behavior:
1. Create OAuth Authorization Provider
2. Install module
3. Login

## Details of problem
The OAuth `Authorize` workflow lives in the `OAuthClient` class of the `DotNetNuke.Library`. This is the class that is used to create custom OAuth Provider Modules. The Module will manually invoke
```var result = OAuthClient.Authorize();```

(Code Truncated for brevity)
```
public virtual AuthorisationResult Authorize()
{
    if (OAuthVersion == ""1.0"")
    {
        return AuthorizeV1();
    }
    return AuthorizeV2();
}

private AuthorisationResult AuthorizeV2()
{
    string errorReason = HttpContext.Current.Request.Params[""error_reason""];
    bool userDenied = (errorReason != null);
    if (userDenied)
    {
        return AuthorisationResult.Denied;
    }

    if (!HaveVerificationCode())
    {
        var parameters = new List<QueryParameter>
                                {
                                    new QueryParameter(""scope"", Scope),
                                    new QueryParameter(OAuthClientIdKey, APIKey),
                                    new QueryParameter(OAuthRedirectUriKey, HttpContext.Current.Server.UrlEncode(CallbackUri.ToString())),
                                    new QueryParameter(""state"", Service),
                                    new QueryParameter(""response_type"", ""code"")
                                };

        HttpContext.Current.Response.Redirect(AuthorizationEndpoint + ""?"" + parameters.ToNormalizedString(), true);
        return AuthorisationResult.RequestingCode;
    }

    ExchangeCodeForToken();

    return String.IsNullOrEmpty(AuthToken) ? AuthorisationResult.Denied : AuthorisationResult.Authorized;
}
```

The problem has to deal with the following line of code:
```
HttpContext.Current.Response.Redirect(AuthorizationEndpoint + ""?"" + parameters.ToNormalizedString(), true);
```

The parameter request if the thread aborts or not and we are passing in `true`. If we update this code to `false` the thread will not abort.

### My Thoughts
Aborting the thread or continuing doesn't really matter for an OAuth2 integration, but it makes it **VERY** confusing to a module developer on what is happening when the error just reads the Thread was aborted. I think we should allow the thread to continue along and finish processing any logic that may exist in the custom module.

## Screenshots
N/A

## Error log
N/A

## Additional context
N/A

## Affected version
<!-- Check all that apply and add more if necessary -->

* [x] 9.3.0
* [x] 9.2.2
* [x] 9.2.1
* [x] 9.2
* [x] 9.1.1
* [x] 9.1
* [x] 9.0

## Affected browser
<!-- 
  Check all that apply and add more if necessary.
  If possible, please also specify exact versions and mention the operating system
-->

* [x] Chrome
* [x] Firefox
* [x] Safari
* [x] Internet Explorer
* [x] Edge","OAuth2 Custom Providers: Thread Aborts With No Reason  <!-- 
  Please read contribution guideline first: https://github.com/dnnsoftware/Dnn.Platform/blob/development/CONTRIBUTING.md 
  Any potential security issues should be sent to security@dnnsoftware",3152,ahoefling,Dnn.Platform
123,"Fix DNN-5576: ""SecureFolder: Cannot sync folder if files ""Filename.Extenstion"" and ""Filename.Extenstion.resources"" exist""","See https://dnntracker.atlassian.net/browse/DNN-5576 for more details.","Fix DNN-5576: ""SecureFolder: Cannot sync folder if files ""Filename.Extenstion"" and ""Filename.Extenstion.resources"" exist""  See https://dnntracker.atlassian.net/browse/DNN-5576 for more details.",3123,berkarslan-xo,Dnn.Platform
2955,Infinite loop occurs in vocabularies,"<!-- 
  Please read contribution guideline first: https://github.com/dnnsoftware/Dnn.Platform/blob/development/CONTRIBUTING.md 
  Any potential security issues should be sent to security@dnnsoftware.com, rather than posted on GitHub
-->

## Description of bug
Page hangs infinitely when a sort of special characters are entered into Tag Add page.

## Steps to reproduce
List the steps to reproduce the behavior:
1. Install 9.2.2 (or use 9.4.x branch) and login as host; 
2. Go to Settings > Vocabularies
3. Open Tags panel
4. Try to add a new term named ""&test;"". 

## Current result
The request will never complete.

## Expected result
The name should able added.

## Screenshots

## Error log

## Additional context

## Affected version
<!-- 
Please add X in at least one of the boxes as appropriate. In order for an issue to be accepted, a developer needs to be able to reproduce the issue on a currently supported version. If you are looking for a workaround for an issue with an older version, please visit the forums at https://dnncommunity.org/forums
-->

* [x] 9.4.0 release candidate

## Affected browser
<!-- 
  Check all that apply and add more if necessary.
  If possible, please also specify exact versions and mention the operating system
-->

* [x] Chrome
* [x] Firefox
* [x] Safari
* [x] Internet Explorer
* [x] Edge","Infinite loop occurs in vocabularies  <!-- 
  Please read contribution guideline first: https://github.com/dnnsoftware/Dnn.Platform/blob/development/CONTRIBUTING.md 
  Any potential security issues should be sent to security@dnnsoftware.com, rather than",3123,berkarslan-xo,Dnn.Platform
2956,Infinite loop occurs in vocabularies,"<!-- 
  Please read contribution guideline first: https://github.com/dnnsoftware/Dnn.Platform/blob/development/CONTRIBUTING.md 
-->

<!-- 
  Please make sure that there is a correcponding issue created and reference it in the PR by writing
  `Fixes #123` or `Closes #123`. 
  A PR without an accompanying issue will be accepted and merged on a very rare occasion
-->
Fixes #2955 
## Summary
<!-- 
  Please describe the code changes as you see fit so that the reviewers have an easier task understanding what changed and why.
  
  Any new unit tests will be highly appreciated.
-->
If ""System.Net.WebUtility.HtmlDecode"" returns the same value as the input, it will cause an infinite loop because of the while loop. There are no needs for a while loop here since it's enough for ""System.Net.WebUtility.HtmlDecode"" to work only once.

Demo: https://drive.google.com/open?id=1nG5P1_drh8Ncx-AvwNcSDI1MANxAz9Ve

Note: The retargeted PR (for release/9.4.x) can be found in #2956","Infinite loop occurs in vocabularies  <!-- 
  Please read contribution guideline first: https://github.com/dnnsoftware/Dnn.Platform/blob/development/CONTRIBUTING.md 
-->

<!-- 
  Please make sure that there is a correcponding issue created and refere",3123,berkarslan-xo,Dnn.Platform
123,"Fix DNN-5576: ""SecureFolder: Cannot sync folder if files ""Filename.Extenstion"" and ""Filename.Extenstion.resources"" exist""","See https://dnntracker.atlassian.net/browse/DNN-5576 for more details.","Fix DNN-5576: ""SecureFolder: Cannot sync folder if files ""Filename.Extenstion"" and ""Filename.Extenstion.resources"" exist""  See https://dnntracker.atlassian.net/browse/DNN-5576 for more details.",2371,sleupold,Dnn.Platform
123,"Fix DNN-5576: ""SecureFolder: Cannot sync folder if files ""Filename.Extenstion"" and ""Filename.Extenstion.resources"" exist""","See https://dnntracker.atlassian.net/browse/DNN-5576 for more details.","Fix DNN-5576: ""SecureFolder: Cannot sync folder if files ""Filename.Extenstion"" and ""Filename.Extenstion.resources"" exist""  See https://dnntracker.atlassian.net/browse/DNN-5576 for more details.",2209,Mohtshum,Dnn.Platform
2211,Email as username breaks login/Unauthorized message,"## Steps to reproduce

1. Set Emails as Username to True. 
2. Create a new user. 
3. Set the user to unauthorized. 
3. Try to login with the created user. 

## Current result

You'll get A critical error has occurred. Please check the Event Viewer for further details. 

## Expected result

Unauthorized message appears correctly and usernames as emails is available for login purposes.

## Affected version

<!-- Check all that apply and add more if necessary -->

* [x] 9.2
* [x] 8.0.2
* [x] 8.4.1","Email as username breaks login/Unauthorized message  ## Steps to reproduce

1. Set Emails as Username to True. 
2. Create a new user. 
3. Set the user to unauthorized. 
3. Try to login with the created user. 

## Current result

You'll get A crit",2209,Mohtshum,Dnn.Platform
1854,DNN-9408: Upgrade ClientDependency.Core source code to latest,"","DNN-9408: Upgrade ClientDependency.Core source code to latest  ",1891,bdukes,Dnn.Platform
108,Ability to exclude link to active tab,"It can be useful in some skins to exclude link to active tab in a LINKS skinobject. 

I've added IncludeActiveTab property to LINKS skinobject with default value of ""True"" -  to make this change backward-compatible. So, if no IncludeActiveTab is specified for control instance, then link to active tab included in a list.","Ability to exclude link to active tab  It can be useful in some skins to exclude link to active tab in a LINKS skinobject. 

I've added IncludeActiveTab property to LINKS skinobject with default value of ""True"" -  to make this change backward-compatible",1891,bdukes,Dnn.Platform
684,DNN-7315 DCC Not all elements are localized in the Content Type Editor,"Note - must be merged after PR #683","DNN-7315 DCC Not all elements are localized in the Content Type Editor  Note - must be merged after PR #683",686,cnurse,Dnn.Platform
683,DNN-7273 DCC - No error msg if you attempt to save a Content or Data type with an existing name,"","DNN-7273 DCC - No error msg if you attempt to save a Content or Data type with an existing name  ",686,cnurse,Dnn.Platform
588,DNN-6931 Add a Content Field to a Content Type,"Please ensure that Pull Request #576 is processed before this one","DNN-6931 Add a Content Field to a Content Type  Please ensure that Pull Request #576 is processed before this one",589,cnurse,Dnn.Platform
576,DNN-6997 - View the Content Field List,"This pull request completes the story which describes displaying a list of Content Fields for a Content Type","DNN-6997 - View the Content Field List  This pull request completes the story which describes displaying a list of Content Fields for a Content Type",589,cnurse,Dnn.Platform
128,Build localization into list entries,"Build localization into list entries so they can be localized by dropping a resource file into the App_GlobalResources folder. This would take care of DNN-5568.","Build localization into list entries  Build localization into list entries so they can be localized by dropping a resource file into the App_GlobalResources folder. This would take care of DNN-5568.",253,bdukes,Dnn.Platform
148,DNN-5799 Isolate list localization in GlobalResources usinfg List_ prefix,"","DNN-5799 Isolate list localization in GlobalResources usinfg List_ prefix  ",253,bdukes,Dnn.Platform
